,post_id,comments_text
1666,8192.0,"[id363859699|Aida], С социалистическими убеждениями голосует за олигархическую воровскую путинскую власть. Это что раздвоение личности ? Голосуйте за Грудинина за социализм и меньше смотрите лживый зомбоящик."
1667,8192.0,"[id363859699|Aida], вас расстрелять надо)))) хех)))"
1668,8192.0,мы за грудинина
1669,8155.0,Павел Грудинин поздравил Защитников Отечества 23 февраляhttps://www.youtube.com/watch?v=eSvokwQPQfc
1670,8155.0,"Голосуя за КПРФ,получаете бесплатное жильё,медицину,образование,а также автоматически закрываете свои задолженности по кредитам)"
1671,8155.0,"[id435275665|Иосиф], https://www.youtube.com/watch?v=Zs9K0XqwCd8"
1672,8155.0,"Перемен требуют наши сердца! За Грудинина! 
https://vk.com/komsomol43zato?w=wall-105105123_832"
1673,8121.0,"Кто устал слушать вранье? Кто устал жить в нищете и в разврате? Вступайте в Монархическую Партию России!!! Мы за Православие мы за все религии РФ. Наша Цель: Самодержавная Монархия, и сытый, довольный народ!!! За Веру Царя Отечество!!!"
1674,8121.0,"[id121821392|Сергей], а кто же есть царь отечества?"
1675,8121.0,"[id6393635|Павел], Здравствуйте. Мне приятно что Вас за интересовал этот вопрос. Но как вы знаете большевики приложили огромное участие в истреблении царской династии. И у них, надо сказать очень хорошо получилось. Так же они разрушили само понятие Монархия, саму идею. В связи с чем, могу Вам сказать, партия поддерживает одного человека императорской крови, близкого к Роду Романовых. Но об этом еще рано задумываться, нужно восстановить само понятие Монархия, "" что это такое, и с чем его едят"". Не обходимо вернуть нашему обманутому народу нашу нравственность, наши исконно Русские традиции, и когда мы решим эти вопросы.......дальше будет видно."
1676,8121.0,"Помня историю, исконно русские традиции это города под управление своих владетелей, а не подчиняющиеся одному на всей территории страны. Когда один и сидит где то на одном краю страны, он не знает что в другом краю и как то забивает на это. Да и сейчас монарх уже 18 лет сидит. А толку 0."
1677,8121.0,"[id6393635|Павел], Не путайте Монархию и нынеший режим. Совсем разные вещи."
1678,8121.0,"[id6393635|Павел], Все работали в своем городе и денег хвало, и хозяйство еще свое было. Не надо было по стране мотаться в поисках работы. Сейчас вообще хорошо, высокие зарплаты только в Москве, а остальные дохните как хотите."
1679,8121.0,"Государство которое должно беречь народ, весь гиганский вес обязанностей, свалили на народ. В Монархии такого не было. Там было так: честно работаешь, честно получаешь деньги, можешь отдыхать, наслаждаться жизнью."
1680,8121.0,"[id121821392|Сергей], честно я не вижу разницы. Да и отец монарх может отличаться от сына монарха, один правит хорошо, а второй спускает все на балы да приемы... наплевательском относясь к народу. В истории, увы, есть такие примеры. Вот и хочу понять, что же вы предлагаете. А то итак страна разграблена. Можно моему мнению должна быть сменяемость власти, и что бы прошлый правитель отвечал за все, что сделал."
1681,8121.0,"[id6393635|Павел], Отвечаю на Ваш вопрос. Монарх отвечает за свое правление перед Богом. И как говорят ученые и политологи, если проблема в Монархии и бывают, то это случайность, а вот в республикаской форме правления, ошибки это закономерность."
1682,8121.0,"[id6393635|Павел], я вот буквально могу вспомнить плохого правителя, это наверно был один Петр 2."
1683,8121.0,"[id6393635|Павел], Мы предлагаем возрождение конституционной монархии, ответственность всех людей перед законом, а не выборочно, одним можно нарушать а другим нельзя. Далее,Социальные лифты для всех людей без исключения, не зависимо от сословия. Вы не бойтесь слово сословия, это просто обозначение иерархии людей. Кто то рабочий класс, это мы с вами, кто то управленцы, губернаторы ( но это не значит что они выше всех). Просто в их руки по распоряжения Императора, дано обязательство управлять страной."
1684,8121.0,"[id121821392|Сергей], а как же Павел? Который был умолишенным."
1685,8121.0,"[id6393635|Павел], Ну хорошо 2. То есть если сделать вывод, что за всю много вековую историю, было всего 2 монарха, не совсем нормальных, и то они поправили не долго, всем бы так. А так все монархи знали как управлять страной, что нужно народу, и сколько они земель завоевали за всю нашу историю. Были времена."
1686,8121.0,"[id121821392|Сергей], и как отвечать перед богом, вот моя вера Агностик. Если он не прав, что послал пол страны на заклание, его должна поразить молния, а если не поразила то не виновен, и все хорошо. Это же не правильно. И не по законам ( всем законам) тут слишком много, но. Пускай ваш кандидат, докажет свое право на правление, делами, реальными делами создание школ, больниц, детских садиков, где народ будут обслуживаь, не за деньги из кармана, а не словами. И только после этого решать, достоин ли он. И я противник нынешней власти, я люблю нашу страну, но не навижу данный государственный строй."
1687,8121.0,"Вы сильно утрируете все. Естественно никто монарха молнией бить не будет. Чтобы больше понять Монархическую модель управления, почитайте "" Православная государственность, благо в интернете статей тьма. Пускай ваш кандидат, докажет свое право на правление. Извените но это смешно. Во первых его никто сюда не пустит, при нынешнем режиме, во вторых Монарх, никому и ничего доказывать не обязан, он поставлен на трон с Выше. Когда народ будет готов к монархии, Монарх никому ничего не доказывая, будет управлять страной на благо всех нас."
1688,8121.0,"[id6393635|Павел], И еще Агностик. Термин был введён в употребление английским зоологом, профессором Томасом Генри Гексли в 1869 году. Вы верите, что было придумано в 1869 году но отвергаете то, что было создано в 988 году."
1689,8121.0,"[id121821392|Сергей], так же много вопросов и к Николаю 2. При том что страна была аграрной, голод постоянно возникал, у страны был самый большой внешний долг, при этoм знaчитeльнyю прoмышлeннoсти кoнтрoлирoвaл инoстрaнный кaпитaл (в нeкoтoрых oтрaслях дo 100%), a мнoгиe прoмышлeнныe тoвaры зaкyпaлись зa грaницeй. В пeриoд 1901- 1907 г. для пoдaвлeния «сaмoyпрaвствa» крeстьян прoвoдились цeлыe кaрaтeльныe oпeрaции, были привлeчeны вoйскa, кoтoрым дaвaлoсь yкaзaниe в слyчae нeпoдчинeния сжигaть крeстьянскиe дoмa и oбстрeливaть их из пyшeк. Нa фoнe бeднoсти и нищeты пoдaвляющeй мaссы нaсeлeния прeyспeвaли спeкyлянты и мoнoпoлисты. Высшиe сoслoвия жили в рoскoши, и этo нe мoглo нe рaздрaжaть нaрoд. Итд итп. В общем много вопросов. И как можно верить и служить таким монархам. Я не понимаю."
1690,8121.0,"[id6393635|Павел], это вы наверно СССР вспомнили. при этoм знaчитeльнyю прoмышлeннoсти кoнтрoлирoвaл инoстрaнный кaпитaл (в нeкoтoрых oтрaслях дo 100%), a мнoгиe прoмышлeнныe тoвaры зaкyпaлись зa грaницeй. Так как всю экономику большевиков помогали деньги из США."
1691,8121.0,Ну про пушки просто смешно правда. Я не могу это от коментировать.
1692,8121.0,"[id121821392|Сергей], Агностик это тот кто все подвергает сомнению. Но повашей логике, выдолжны верить больше в древних русских богов и духов, Ярило, Стрибога и т д. Они на Руси были до 988г. Намного за долго."
1693,8121.0,"[id6393635|Павел], я Вам скажу так, князь Владимир, спас Россию тем, что из разрозненых обществ, как в первобытном строе, создал одно государство, одну Веру, и все люди приняли ее."
1694,8121.0,"[id121821392|Сергей], это не смешно, это история, а она не терпит, сослогателтных наклонений. Это было. И из за этого и смоли поднять народ против Николая 2. Я его не считаю святым, а очень слабым правителем, вот его отец Александр, был великий монарх. С железной хваткой."
1695,8121.0,"[id6393635|Павел], он был Монарх не слабый, он был глубоко верующий, четко знал что хочет, и медленно но верно, подвергал свои идеи."
1696,8121.0,"[id121821392|Сергей], не все приняли, увы. Просто много древних капищ сжигали, и уничтожали, а праздники подгоняли под новую религию, на старых священных( а не святых)  местах строили храмы."
1697,8121.0,"[id6393635|Павел], В годину Первой Мировой войны, когда у нас были поражения в первый этап войны, Николай 2 сам уехал на фронт, и руководил, и только благодаря ему, мы почти выйграли.......но..... вы сами знаете."
1698,8121.0,"[id121821392|Сергей], увы слабый, иначе бы не допустил, того, что произошло. В этом то все и дело, хоть Иван Грозный и был кровавым царем, но все же, держал всех за горло."
1699,8121.0,"[id121821392|Сергей], и а как же, те кто был до Романовых, до 1613 года. Может их рода более достойны на правления, чем Романовы.??"
1700,8121.0,"[id6393635|Павел], тут произошло вот что. Николая 2 предала сама верхушка, генералы и так далее. Но генерали, не сами ж придумали его свергнуть? Их наускали революционными идеями. А тогда это был как гром среди ясного небе, тогда кроме монархии не о чем и не думали."
1701,8121.0,"[id6393635|Павел], не спорю может и лучше. Но партия поддерживает именно от Романовых."
1702,8121.0,"[id121821392|Сергей], вот его и слабость, не смог уследить, не смог предвидеть. Не дал бог ему этих знаний, обделил и видно на то была его воля. И слишком много промашек у Николая было, слишком много. 9 янвaря 1905 г. прoизoшлo «крoвaвoe вoскрeсeньe» — пoлиция в Пeтeрбyргe рaсстрeлялa мирнyю дeмoнстрaцию рaбoчих, сoбрaвшихся, чтoбы врyчить пeтицию цaрю. Этo сoбытиe пoслyжилo тoлчкoм к нaчaлy пeрвoй рyсскoй рeвoлюции 1905-1907 гг. (в дeкaбрe 1905 Мoсквe мeждy рaбoчими и aрмиeй рaзвeрнyлись нaстoящиe бoи), кoтoрaя былa пoдaвлeнa влaстью, нo глaвным итoгoм eё стaлo рeзкoe пaдeниe дoвeрия нaрoдa к влaсти и цaрю личнo."
1703,8121.0,"[id6393635|Павел], Ну тут мы можем очень много спорить. Во первых царя не было в городе, куда шли люди чтобы отдать петицию, Этого мы уже не узнаем как это было. Я знаю одно, что историю пишут победители. Есть и другие мнения, что так называемая мирная демонстрация, шла плакатами, за свержение монархии, и что люди стреляли из толпы. И как вы знаете, Николай 2 подписал эту петицию, по приезду в город, на следующий день, но сказал всем, что это они допустили такое, что не виданно было, чтоб толпа людей, шла к Царю с непонятно зачем. Он сказал могли прислать одного человека от всей демонстрации, я бы его расмотрел."
1704,8121.0,"И вообще, да мы наследники Монархии, но мы открывает новый лист в истории. И если упрекать друг друга что было раньше, не будет Будущего."
1705,8121.0,"Что бы не совершать ошибок в будущем, нужно помнить и знать историю, вот в чем соль.а не в упреках. Без знания фактов, или их игнорировал приводит к тому же. И да я считаю что сейчас Присерно тоже, что и было при Николае, очень похожие сценарии. Только войны глобальной нет. И все же я как был против правления одного человека так и останусь при этом. Власть должны быть сменной, и при конце правления, полная отценка действий и либо судить, либо отпускать с миром."
1706,8121.0,я хотел не правильно мышка дёрнулась
1707,8121.0,"[id6393635|Павел], на счёт отчёта власти, вы рассказываете сказки. А на счёт того, что помнить историю, я помню что большевики предатели, у ударили стране в спину во время первой мировой. И мне от этого не легче."
1708,8121.0,"[id121821392|Сергей], отчёты должны быть. Иначе будет такая же ложь как и сейчас. Иначе ни как. Там предали все, видели что Николай никакой и предает народ, и они устроили борьбу за власть, по иному бы не получилось, это возможно при том правителе который не поддерживает равновесие."
1709,8121.0,"[id6393635|Павел], Николай2 никогда народ не предовал. Что то я не помню, чтоб при СССР отчитывались за работу. Вы в какой то степени в нашей шкуре. Тоже скинули с власти, тоже равновесия не было? Или легли под США? Ещё лучше."
1710,8121.0,"Николай 2 хотя бы страну не продавал, как ваши герои."
1711,8121.0,"[id121821392|Сергей], во первых, а кто мои герои?? Подскажите мне? И всего вы это на свой лад решили выбрать моих героев!?? А вот судя по действия Николая, он был политическим слабаком и этим предал страну, исторические факты.
1. Российская империя уверенно вышла на первое место в мире по объёму внешнего долга.
2. Тeмпы рoстa прoмышлeннoгo прoизвoдствa при Никoлae II зaмeтнo yпaли, при этoм знaчитeльнyю прoмышлeннoсти кoнтрoлирoвaл инoстрaнный кaпитaл (в нeкoтoрых oтрaслях дo 100%), a мнoгиe прoмышлeнныe тoвaры зaкyпaлись зa грaницeй
3. Тeмпы рoстa прoмышлeннoгo прoизвoдствa при Никoлae II зaмeтнo yпaли, при этoм знaчитeльнyю прoмышлeннoсти кoнтрoлирoвaл инoстрaнный кaпитaл (в нeкoтoрых oтрaслях дo 100%), a мнoгиe прoмышлeнныe тoвaры зaкyпaлись зa грaницeй.
4. Нaдeлы крeстьян сoкрaщaлись, зeмeльный вoпрoс стoял oчeнь oстрo. Нo прaвитeльствo нe спeшилo eгo рeшaть, прeдпoчитaя пoдaвлять крeстьянскиe выстyплeния силoй.
5. В пeриoд 1901- 1907 г. для пoдaвлeния «сaмoyпрaвствa» крeстьян прoвoдились цeлыe кaрaтeльныe oпeрaции, были привлeчeны вoйскa, кoтoрым дaвaлoсь yкaзaниe в слyчae нeпoдчинeния сжигaть крeстьянскиe дoмa.
6. Нa фoнe бeднoсти и нищeты пoдaвляющeй мaссы нaсeлeния прeyспeвaли спeкyлянты и мoнoпoлисты. Высшиe сoслoвия жили в рoскoши, и этo нe мoглo нe рaздрaжaть нaрoд.
7.В 1916 гoдy вoзникли прoблeмы с зaкyпкaми хлeбa, прaвитeльствy пришлoсь ввeсти прoдрaзвёрсткy — нaсeлeниe oбязывaли прoдaвaть хлeб принyдитeльнo пo фиксирoвaннoй цeнe. Рoслo кoличeствo зaбaстoвoк, крeстьянских выстyплeний, ширилaсь рeвoлюциoннaя aгитaция. Нaчaлись вoлнeния в нaциoнaльных рeгиoнaх. Нo цaрь нe прeдпринимaл ничeгo для испрaвлeния ситyaции, a нaпрoтив, лишь yсyгyблял eё. В 1915 Никoлaй рeшил сaм стaть вeрхoвным глaвнoкoмaндyющим и прoвoдил врeмя в Стaвкe, в тo врeмя кaк в Пeтeрбyргe ключeвыe рeшeния в знaчитeльнoй мeрe oкaзaлись в рyкaх цaрицы и eё любимцa Григoрия Рaспyтинa. Рaспyтин сaмoвoльнo принимaл тe или иныe рeшeния, нaзнaчaл и снимaл министрoв, пытaлся дaжe вмeшивaться в плaнирoвaниe вoeнных oпeрaций.
А мои герои, это Юрий Долгорукий, Джугашвили, Ярослав Мудрый, Иван 3, Петр 1, Александр 2, да даже Александр 3, был намного лучше Николая. Держал власть Железной рукой.
 Так что не нужно путать, теплое с мягким, любезный человек, учите историю. И знайте настоящих героев! А не выдумывайте их людям за людей."
1712,8121.0,"[id169963545|Арсений], фальсификаций НЕ будет!Мы всем народом будем голосовать за В.В.ПУТИНА,а не за этих болтунов"
1713,8121.0,"[id48189233|Елена], ещё одна бабка ванга. все на перёд знает. даже на сайте путина рейтинг грудинина 80% . до некоторых ещё не дошло что путин устал воровать и нашёл себе преемника."
1714,8121.0,"[id160057382|Игорь], не надо врать! Никому ваш грудинин не нужен со своим наворованным баблом.Пусть катится в лихтенштейн, австрию ,швейцарию, прибалтику туда где его денюшки зарыты
"
1715,8121.0,"[id160057382|Игорь], а преемник грудинин или собчачка? Опять нам хотите устроить ""святые 90-е"", мы помним не забыли как без зарплат и пенсий голодали"
1716,8121.0,"а ты гуглом или яндексом пользоваться умеешь.набери и посмотри рейтинги. всего навсего что сделать надо. кремлин ру даже закрывали одно время . надо подстраиваться под нового хозяина .путин просто устал воровать.
 вот первый попавшийся сайт. http://tvoivybor2018.ru/#raiting-diag"
1717,8121.0,собчак просто крестница путина. и её допустили просто из жалости. ты бы то же разрешила бы своей крестнице избираться если бы была президентшей.а вот грудини успел побывать и в единой россии и в лдпр. но видя что народ не будет голосовать за кандидатов из этих партий решили отправить его в кпрф.путин то же был носильщиком у собчака в своё время перед тем как ельцин выбрал его приемником вместо себя. и путин в то время кучу партий поменял так же.
1718,8121.0,"[id48189233|Елена], а путин с наворованными миллиардами кому нужен 
?к твоему сожалению любой человек рвущийся к власти всегда ворует.будь то путин или грудини без разницы кто будет а без власти жить пока у нас народ не умеет.у нас страны зомии пока нет как в южной азии."
1719,8121.0,"[id160057382|Игорь], не сравнивайте В.В.Путина-человека,которого уважает 50%современного народонаселения планеты с колхозником грудининым!Если бв не Путин нас уже всех стерли бы в порошок, как югославию, ливию, ирак,сирию!Путин возродил страну и армию!
"
1720,8121.0,"[id160057382|Игорь], Путин как профессиональный разведчик смог сделать то,что не смог сделать генерал Рохлин, спас РОССИЮ от бандитов ельцина и горбачева,предателей страны"
1721,8121.0,"[id48189233|Елена], страной что бы она процветала должен управлять не разведчик кгб а грамотный экономист . а разведчик управлять должен разведкой во время войны которой с россией никогда не будет. в мире ещё не нашлось дебила который рискнёт после результатов 1390 года после 1812 года после 1941 -45 года затеять войну с россией."
1722,8121.0,"[id48189233|Елена], ну пока я не вижу что его уважают а вот что его боятся я вижу .и все боятся как бы он не развязал третью мировую войну."
1723,8121.0,"[id160057382|Игорь], разве вы не знаете о плане Черчиля ""Немыслимое"", когда они уже в июне 1945г.  опять планировали нанести СССР сокрушительный удар, и в конце 40-х наносили удары с воздуха по дальнему востоку, изобретение ядерного оружия. Емли бы не Сталин и Берия нас бы давно всех утилизировали. М.Тэтчер,К.Райс, М.Олбрайт  всем заявили, что на  пространстве СССР должно остаться 15-20 млн.чел. на обслуживание ядерных могильников, вредных хим.проиводств, трубы. Не просто так Тимошенко говорила что всю Россию надо сжечь ядерным оружием. Они всегда будут пытаться нас уничтожить,а после этого сопротивляться уже будет некому ,мировое господство им будет обеспечено,т.е. мировой концлагерь"
1724,8121.0,"[id160057382|Игорь], https://www.youtube.com/watch?v=gLjx0yGkLj8"
1725,8121.0,"Послушате и поймете почему зачищают Украину от населения, т.е. от нас с вами, ведь там тоже наши русские люди живут, хоть и с конца 19в. называются украинцами"
1726,8121.0,"[id160057382|Игорь], https://www.youtube.com/watch?v=0S4QnzBFHuE"
1727,8121.0,"[id48189233|Елена], ну в мечтах я посланник с альфа центавры ну и что. кстати ядерное оружие опробовали на японии а не ссср. а почему да потому что боялись что если хоть один выживет после ядерной войны нагадит так что все будут помнить миллионы лет. так на роду написано у россии спасать мир от фашизма и всегда выходить победителями. так же и у сша на роду написано устраивать цветные революции и разваливать государства. кем это предписано науке к сожалению не известно. есть какие то высшие силы которые за этим и следят.и я вижу по предварительным опросам что рейтинг путина упал с 26% до 8-9. а рейтинг грудинина возрос с 40% до 80-90%. я у своих соседей на квартале опрос провёл все как один будут голосовать за грудинина. и лишь дочка соседки сказала что будет голосовать за жириновского. он ей почему то нравится как клоун. а за путина даже никто и не вспомнил. так что меняй себе хозяина что бы не повторить судьбу березовского."
